id,corporate_name,data_time,price,open_price,high_price,low_price,volume,prediction,data_source
503,TITAN.NS,2026-02-04T16:28:22.813976,3964.2995474657137,3862.939405650926,4093.2123442321895,3808.8490273933967,5193223,4300.076469745584,generated
504,TITAN.NS,2026-02-05T16:28:22.813976,1442.5241662009569,1428.7521095095176,1460.1630371053366,1381.8217689649566,4092881,1403.4239902284605,generated
505,TITAN.NS,2026-02-06T16:28:22.813976,828.5867298145109,831.3111333712018,856.5902799785183,815.372083513154,9444892,767.4832777813548,generated
506,TITAN.NS,2026-02-07T16:28:22.813976,745.771541903381,733.7526610539061,772.3150777727698,733.1750723424584,5305455,794.3510921882144,generated
507,TITAN.NS,2026-02-08T16:28:22.813976,1287.0763183725642,1257.4347956767833,1304.4520632291353,1250.9203374566757,9963890,1293.7189694028068,generated
508,TITAN.NS,2026-02-09T16:28:22.813976,944.6837813230148,942.3927678068048,983.5915791032005,926.6737807104212,2318071,884.0412747615281,generated
509,TITAN.NS,2026-02-10T16:28:22.813976,1426.0781554204448,1408.5349085947398,1482.1108543581054,1360.9332309471613,8006516,1557.1182282990433,generated
510,TITAN.NS,2026-02-11T16:28:22.813976,2013.6829287776081,1986.3330117325354,2058.9257407908694,1918.9758501738058,6585238,1875.5440001069007,generated
511,ULTRACEMCO.NS,2026-01-13T16:28:22.813976,3057.7411291646304,3024.4497472654766,3104.6526309274223,2926.3247346014523,928177,3341.3180548585183,generated
512,ULTRACEMCO.NS,2026-01-14T16:28:22.813976,790.8824457908446,766.2200838614481,823.2052599907053,758.6071311987173,6574654,847.3044528463586,generated
513,ULTRACEMCO.NS,2026-01-15T16:28:22.813976,1694.5328126146924,1677.1720274040345,1757.8844369697138,1642.712707342499,7442347,1718.776775008405,generated
514,ULTRACEMCO.NS,2026-01-16T16:28:22.813976,2040.4784979433005,2068.8823881428493,2085.8942901804153,1985.4962405986091,9816878,2010.0901386888304,generated
515,ULTRACEMCO.NS,2026-01-17T16:28:22.813976,3344.717843095294,3276.0441156110132,3409.8237251123064,3199.4607641916364,9611337,3330.02260704005,generated
516,ULTRACEMCO.NS,2026-01-18T16:28:22.813976,3589.7249311964197,3646.914701775679,3703.8865725750074,3479.5177655566663,5925683,3640.3725395273837,generated
517,ULTRACEMCO.NS,2026-01-19T16:28:22.813976,3699.6743335247734,3697.4499395036773,3868.054057525603,3522.5603312368453,2373510,3346.186165627145,generated
518,ULTRACEMCO.NS,2026-01-20T16:28:22.813976,1688.16774528145,1715.1414323483505,1716.1440663910137,1640.0804447019389,9711434,1562.7660386295106,generated
519,ULTRACEMCO.NS,2026-01-21T16:28:22.813976,2481.431447396415,2524.111947360544,2553.3644272936544,2399.5674314528987,4299136,2518.6775678377426,generated
520,ULTRACEMCO.NS,2026-01-22T16:28:22.813976,3480.141672867815,3594.1593680409605,3628.68382799989,3394.967855660131,8539464,3542.0728862410165,generated
521,ULTRACEMCO.NS,2026-01-23T16:28:22.813976,3464.772743084699,3589.4462421263474,3614.7983174646793,3389.6593621946,630434,3799.87760006737,generated
522,ULTRACEMCO.NS,2026-01-24T16:28:22.813976,1650.372100787684,1654.164116514163,1711.6051875993849,1633.3288863698347,2931174,1798.1139847927293,generated
523,ULTRACEMCO.NS,2026-01-25T16:28:22.813976,1069.211550367277,1087.984572085447,1098.5455276334872,1054.087501910731,4435092,1000.3581471668649,generated
524,ULTRACEMCO.NS,2026-01-26T16:28:22.813976,1242.243118949771,1259.0282606035125,1273.1230217306936,1216.5360485659428,8612202,1185.1709363075909,generated
525,ULTRACEMCO.NS,2026-01-27T16:28:22.813976,3729.173884683133,3639.80173363622,3911.2113675956284,3547.711413268455,8885810,3590.9463322312295,generated
526,ULTRACEMCO.NS,2026-01-28T16:28:22.813976,1232.5912037114422,1208.2758023029348,1262.7544696237278,1202.1418128484625,2868753,1172.931627227783,generated
527,ULTRACEMCO.NS,2026-01-29T16:28:22.813976,352.510057607385,353.39804464358457,357.9857384343548,348.2802035546428,6989973,324.6264704140878,generated
528,ULTRACEMCO.NS,2026-01-30T16:28:22.813976,431.1701368457259,433.2367622733481,436.28331600898457,413.49408541554396,122252,440.54863247052845,generated
529,ULTRACEMCO.NS,2026-01-31T16:28:22.813976,3646.2290765153934,3675.0068108073456,3772.669108257448,3567.196881906853,9305980,3675.6096302238134,generated
530,ULTRACEMCO.NS,2026-02-01T16:28:22.813976,4084.6817675762427,4046.1612063200064,4172.4661090994005,3904.5465672089517,7130856,3722.0042458588323,generated
531,ULTRACEMCO.NS,2026-02-02T16:28:22.813976,3075.9723938882003,3025.9391388010017,3218.522376219311,2955.7327793637946,3780059,3118.4352871215197,generated
532,ULTRACEMCO.NS,2026-02-03T16:28:22.813976,1631.059935909446,1639.0552051411023,1665.9301295497626,1562.1685455878526,4862461,1552.5814915435244,generated
533,ULTRACEMCO.NS,2026-02-04T16:28:22.813976,352.26414103299606,356.3671054901262,360.46821200727663,340.21500595168567,5235604,358.36655055201584,generated
534,ULTRACEMCO.NS,2026-02-05T16:28:22.813976,4216.589763281671,4229.657681698714,4395.508156841437,4094.8486690100854,5480648,4551.8978677724335,generated
535,ULTRACEMCO.NS,2026-02-06T16:28:22.813976,4610.423673364879,4405.9440847844835,4763.553365853818,4393.276677347122,1121669,4323.006456506642,generated
536,ULTRACEMCO.NS,2026-02-07T16:28:22.813976,2552.318958058603,2623.16444729799,2624.6687499019654,2470.4812399647467,7589734,2622.897688894483,generated
537,ULTRACEMCO.NS,2026-02-08T16:28:22.813976,2691.6717145753705,2634.184248249801,2770.6511412767204,2593.5846544180704,1566297,2954.4629335437753,generated
538,ULTRACEMCO.NS,2026-02-09T16:28:22.813976,4541.787669173365,4601.548488679963,4678.488138085176,4340.472982577018,3644896,4830.345021634205,generated
539,ULTRACEMCO.NS,2026-02-10T16:28:22.813976,3974.0638740783984,4106.92833259543,4118.010604146783,3787.3058072627477,1817510,3993.7740488947397,generated
540,ULTRACEMCO.NS,2026-02-11T16:28:22.813976,2811.0589382138205,2925.2301879157817,2927.0599708920645,2751.789290488714,6321324,2978.257823869448,generated
541,WIPRO.NS,2026-01-13T16:28:22.813976,1044.2548269155823,1006.2125392387079,1057.306337436215,1001.5427618016757,6522448,999.2022605664062,generated
542,WIPRO.NS,2026-01-14T16:28:22.813976,4094.994187653272,4110.960130648395,4277.887287883523,3922.7060047918717,6488865,3716.2682453296675,generated
543,WIPRO.NS,2026-01-15T16:28:22.813976,3548.655896653751,3573.376384958802,3620.118351411708,3391.6729708363655,613159,3696.8348867006134,generated
544,WIPRO.NS,2026-01-16T16:28:22.813976,3395.5099326833815,3481.0451205773397,3524.476724308339,3312.8548262597983,7675082,3165.3702129051603,generated
545,WIPRO.NS,2026-01-17T16:28:22.813976,4255.050716977843,4427.309889438345,4460.946166104392,4126.969411324532,1854880,4575.040111126925,generated
546,WIPRO.NS,2026-01-18T16:28:22.813976,4871.9775010932135,4830.1146842034195,4976.743816318908,4689.656780879265,6750341,4556.685100306381,generated
547,WIPRO.NS,2026-01-19T16:28:22.813976,2459.7086870812086,2364.602071687348,2563.2564094746917,2362.299835994941,3933136,2633.0579005679624,generated
548,WIPRO.NS,2026-01-20T16:28:22.813976,2316.663193179711,2371.451072569244,2376.7985491684867,2280.0282865335994,698167,2119.295546962963,generated
549,WIPRO.NS,2026-01-21T16:28:22.813976,4271.633197775258,4200.140853542375,4323.1901498418965,4163.585028923126,3686425,4410.183469846871,generated
550,WIPRO.NS,2026-01-22T16:28:22.813976,1707.1441291048618,1660.3437279608045,1769.6815021099774,1656.4135481483397,1388201,1764.4515418342683,generated
551,WIPRO.NS,2026-01-23T16:28:22.813976,4185.912095117219,4308.568398926172,4319.154248839445,4105.202328685492,1997349,4278.952378161657,generated
552,WIPRO.NS,2026-01-24T16:28:22.813976,3489.8114662997414,3390.822414418844,3533.703296394523,3373.708103569365,2590843,3577.001534839742,generated
553,WIPRO.NS,2026-01-25T16:28:22.813976,2667.6276072459805,2692.385598165062,2706.179111539574,2578.74044138006,6876101,2799.578689425804,generated
554,WIPRO.NS,2026-01-26T16:28:22.813976,482.50497378884455,485.4452804888978,490.5982847527913,466.99052993887557,3050241,482.08091477952325,generated
555,WIPRO.NS,2026-01-27T16:28:22.813976,3901.3330482872516,3853.4665636189534,4041.359264901453,3757.3961460961928,8582850,3562.3437028595035,generated
556,WIPRO.NS,2026-01-28T16:28:22.813976,3330.918739075671,3479.7243959511356,3489.079268378952,3264.7151674554398,5333764,3358.3970972189104,generated
557,WIPRO.NS,2026-01-29T16:28:22.813976,4297.343318445445,4334.1087663874005,4499.863319420902,4082.7326701293414,1448585,4126.842114972273,generated
558,WIPRO.NS,2026-01-30T16:28:22.813976,3763.9671799233665,3704.116548936302,3849.074504414549,3646.415741809501,8055913,3616.9069026057,generated
559,WIPRO.NS,2026-01-31T16:28:22.813976,1066.384003895112,1070.0629120154194,1098.0860454747906,1040.0242283196133,3702554,1100.777697418842,generated
560,WIPRO.NS,2026-02-01T16:28:22.813976,3439.7494529209644,3510.251616637836,3595.720020666441,3351.954661124301,9449677,3633.0451488394096,generated
561,WIPRO.NS,2026-02-02T16:28:22.813976,1179.874695840271,1182.6422479645767,1226.5141179934105,1139.4233708980432,9777587,1069.940360933286,generated
562,WIPRO.NS,2026-02-03T16:28:22.813976,2550.034110455189,2463.8103914661374,2605.6685041854903,2463.2761489070913,4969601,2355.265815271506,generated
563,WIPRO.NS,2026-02-04T16:28:22.813976,3242.1725167458812,3180.125167142556,3280.951647161997,3088.1389882871667,9101978,3272.6001247487825,generated
564,WIPRO.NS,2026-02-05T16:28:22.813976,840.4394663480389,827.9026908389578,869.4644298452143,812.0635152538515,858468,876.5527863658824,generated
565,WIPRO.NS,2026-02-06T16:28:22.813976,3832.5949556627575,3878.824177295278,3952.1333601045676,3661.2654048534882,3571230,4024.5550457876566,generated
566,WIPRO.NS,2026-02-07T16:28:22.813976,2200.5651999048114,2159.341128813696,2257.9770881114596,2149.67003127297,7484153,2110.9304431924725,generated
567,WIPRO.NS,2026-02-08T16:28:22.813976,1756.7909494484602,1738.3439588751512,1774.4662618044802,1697.0694386970042,9088206,1767.1115485141238,generated
568,WIPRO.NS,2026-02-09T16:28:22.813976,279.828411624145,293.3616728817747,293.4059672784895,271.5394407645255,7784246,254.21249530338312,generated
569,WIPRO.NS,2026-02-10T16:28:22.813976,1085.2286541332312,1100.4051342149617,1112.737521878392,1051.6640940329446,8096501,1049.9498400618709,generated
570,WIPRO.NS,2026-02-11T16:28:22.813976,4370.986018154151,4382.197619083236,4443.095628032994,4194.695899513586,8327961,4010.875833134873,generated
571,TECHM.NS,2026-01-13T16:28:22.813976,3330.325077049433,3409.78445390659,3412.8957386737134,3247.990587988941,1553920,3601.9696889029346,generated
572,TECHM.NS,2026-01-14T16:28:22.813976,480.4532307284689,485.31979043268956,499.7074709845981,468.75976863884034,9167810,474.35027950860734,generated
573,TECHM.NS,2026-01-15T16:28:22.813976,1389.4735941566887,1359.826285394853,1453.0627267517407,1352.2402237298916,9756162,1428.2313571392085,generated
574,TECHM.NS,2026-01-16T16:28:22.813976,510.20830663514397,528.4012226799025,532.9829617196222,501.2811766332659,1860275,519.6761109332684,generated
575,TECHM.NS,2026-01-17T16:28:22.813976,4099.985203830576,4126.700862861568,4296.083509451332,3963.4460709620403,7118990,4309.196704514165,generated
576,TECHM.NS,2026-01-18T16:28:22.813976,4212.660433745025,4138.678391026596,4327.042441608061,4068.1649707968977,1854922,3888.642575701818,generated
577,TECHM.NS,2026-01-19T16:28:22.813976,4988.394231333708,5076.050517064878,5099.12582551464,4897.641289966572,5985987,5335.2435582972175,generated
578,TECHM.NS,2026-01-20T16:28:22.813976,2190.1841863320924,2119.8016854805837,2239.61448944987,2114.6754814029287,9327554,2112.0970072388186,generated
579,TECHM.NS,2026-01-21T16:28:22.813976,2449.9892266024567,2493.2795226988387,2503.04843452249,2376.271919510681,9388948,2572.9231111278714,generated
580,TECHM.NS,2026-01-22T16:28:22.813976,106.97368089454375,104.95056173137023,110.11418371172046,103.53564850783638,3658404,99.55436495085141,generated
581,TECHM.NS,2026-01-23T16:28:22.813976,1224.7389826879653,1221.5069770452224,1242.0038272346683,1165.672733140064,1712222,1161.7550154188298,generated
582,TECHM.NS,2026-01-24T16:28:22.813976,4376.110966559438,4290.772912193449,4549.634146904834,4188.200345907276,9844048,4013.6030718263078,generated
583,TECHM.NS,2026-01-25T16:28:22.813976,1051.0854396959107,1073.770339726774,1088.068456095044,1007.1412433016786,1094227,1116.5484123665549,generated
584,TECHM.NS,2026-01-26T16:28:22.813976,4063.894094867177,4098.512714175417,4144.670042311472,4001.6519267350873,9507490,4404.271385496592,generated
585,TECHM.NS,2026-01-27T16:28:22.813976,371.59378518307193,378.6243838017344,388.62328044424584,360.0530623958053,5854132,335.2577871678808,generated
586,TECHM.NS,2026-01-28T16:28:22.813976,1346.441915332214,1353.8697939487597,1392.6424952900297,1329.6475366975474,7107592,1329.1820144392607,generated
587,TECHM.NS,2026-01-29T16:28:22.813976,3622.0363166109205,3540.6892939927943,3715.805829665254,3455.0092047973494,5830407,3412.06749064072,generated
588,TECHM.NS,2026-01-30T16:28:22.813976,933.6046914833726,942.8654901996233,965.1458449024743,889.7603462369904,1826831,845.2354492147803,generated
589,TECHM.NS,2026-01-31T16:28:22.813976,3991.870098902584,4068.9250310651837,4172.243509830173,3815.7078914135286,4545118,4340.341400762064,generated
590,TECHM.NS,2026-02-01T16:28:22.813976,3333.2899902221125,3355.4775470018344,3475.4250982176836,3294.961350482905,7615671,3255.167507777412,generated
591,TECHM.NS,2026-02-02T16:28:22.813976,1992.7655994880542,1931.9559330671548,2031.5424631802157,1913.0508092252246,2591759,1810.7232393578188,generated
592,TECHM.NS,2026-02-03T16:28:22.813976,3179.3860469894603,3240.0632060022526,3303.0999397884,3110.2259598068304,7774375,2880.1217752075554,generated
593,TECHM.NS,2026-02-04T16:28:22.813976,4717.269398595854,4638.305811149439,4856.095063417541,4515.0764205798705,4853175,4446.7890652994465,generated
594,TECHM.NS,2026-02-05T16:28:22.813976,2431.5515180396214,2408.567173092802,2510.777552186298,2353.479152171564,5041075,2364.5735104499317,generated
595,TECHM.NS,2026-02-06T16:28:22.813976,2071.460302894126,2049.6386212083607,2154.394594042967,1968.286810951374,6867475,2018.3752574260052,generated
596,TECHM.NS,2026-02-07T16:28:22.813976,332.0007451240602,330.8949792210629,336.6506218063626,322.181419467954,1170401,345.898556224204,generated
597,TECHM.NS,2026-02-08T16:28:22.813976,700.9167553831868,709.9272375827446,714.0217283601721,693.6913494485779,2658041,656.6540261277214,generated
598,TECHM.NS,2026-02-09T16:28:22.813976,1287.9628512587296,1299.717495885036,1307.6920133786082,1250.7787599272795,6212761,1204.015073215798,generated
599,TECHM.NS,2026-02-10T16:28:22.813976,4480.917027284394,4509.182785026491,4614.222569997028,4362.894973982052,5564159,4050.41334680338,generated
600,TECHM.NS,2026-02-11T16:28:22.813976,4665.348680975858,4855.197860728493,4877.182607480599,4543.535340251708,5570368,5026.336356557288,generated
601,NESTLEIND.NS,2026-01-13T16:28:22.813976,4280.527503651137,4334.706876590973,4402.717816758187,4199.748723789563,3822414,4145.763609095738,generated
602,NESTLEIND.NS,2026-01-14T16:28:22.813976,4509.36692658368,4516.148892773935,4579.31566489292,4367.593918060564,5483816,4534.115716355693,generated
603,NESTLEIND.NS,2026-01-15T16:28:22.813976,4608.566992058236,4510.760526362934,4712.755904247686,4403.457539280782,8173111,4634.113802587934,generated
604,NESTLEIND.NS,2026-01-16T16:28:22.813976,4519.739711191243,4576.890508909079,4627.424805771277,4436.211394892134,2017973,4395.025016012814,generated
605,NESTLEIND.NS,2026-01-17T16:28:22.813976,4512.240687714196,4601.345653081934,4677.437680968878,4354.7977065654695,6500103,4522.954930366515,generated
606,NESTLEIND.NS,2026-01-18T16:28:22.813976,5005.400798096155,5082.322923800334,5221.11054628579,4807.535888825027,4568151,4662.181551222385,generated
607,NESTLEIND.NS,2026-01-19T16:28:22.813976,172.79874611510752,174.23312473496054,179.09512306904043,168.78489050177885,2499656,177.5186579067316,generated
608,NESTLEIND.NS,2026-01-20T16:28:22.813976,2703.092601205026,2627.1854971828925,2749.2606858548593,2578.7470974430635,8601816,2946.9656190966625,generated
609,NESTLEIND.NS,2026-01-21T16:28:22.813976,2583.1015984119663,2550.770962220033,2680.866931380306,2535.1422626958433,7593333,2325.7175087038418,generated
610,NESTLEIND.NS,2026-01-22T16:28:22.813976,3240.1518051750386,3240.904570940379,3373.0507333663336,3135.526967272972,9624134,3194.973133744393,generated
611,NESTLEIND.NS,2026-01-23T16:28:22.813976,114.83774639387286,113.9686041872707,119.14004129478474,110.99510886254988,9730526,120.21616623817293,generated
612,NESTLEIND.NS,2026-01-24T16:28:22.813976,505.27347588595563,494.8978112103399,526.5646560880746,485.19083771625816,2978531,471.25183323177794,generated
613,NESTLEIND.NS,2026-01-25T16:28:22.813976,1459.0138600527225,1412.4002335382709,1476.8401920128533,1408.2785551467484,1300848,1422.2779131397454,generated
614,NESTLEIND.NS,2026-01-26T16:28:22.813976,1984.2104835285606,1989.021783287356,2032.5110790399663,1943.5410164106763,9626043,1818.9755772156504,generated
615,NESTLEIND.NS,2026-01-27T16:28:22.813976,2241.2649144107677,2224.907797094727,2343.650370818017,2191.956593567667,5215952,2386.7419293322964,generated
616,NESTLEIND.NS,2026-01-28T16:28:22.813976,4752.149661665149,4805.309305284147,4919.158208646008,4626.512421373158,4218156,5143.262110029964,generated
617,NESTLEIND.NS,2026-01-29T16:28:22.813976,3625.260469702199,3730.3952847260653,3737.2485460854646,3524.258420502352,6579522,3830.511689205556,generated
618,NESTLEIND.NS,2026-01-30T16:28:22.813976,4193.8936310949875,4292.352552610409,4355.711507301237,4066.8441099863285,9927965,4494.478270621355,generated
619,NESTLEIND.NS,2026-01-31T16:28:22.813976,1358.9702398879851,1368.430658210189,1420.4799081059425,1321.0897668043974,8525741,1320.336377623752,generated
620,NESTLEIND.NS,2026-02-01T16:28:22.813976,1439.0110460774592,1432.2157971738256,1477.8253800015252,1368.7050355009806,725769,1515.1671302550583,generated
621,NESTLEIND.NS,2026-02-02T16:28:22.813976,3514.9314442132127,3482.602877792826,3614.8792915032336,3431.152861063844,2991372,3284.2639256119032,generated
622,NESTLEIND.NS,2026-02-03T16:28:22.813976,4784.827604516704,4911.339762882194,4990.711858062451,4560.486354748099,8948990,5134.791880015395,generated
623,NESTLEIND.NS,2026-02-04T16:28:22.813976,1270.355731095902,1259.944204459027,1327.4297620379493,1239.8954353084828,2777250,1278.1406293127038,generated
624,NESTLEIND.NS,2026-02-05T16:28:22.813976,1898.226536271224,1922.017119006634,1989.3512254338186,1874.233691619963,4185123,2028.1543608524642,generated
625,NESTLEIND.NS,2026-02-06T16:28:22.813976,4509.178650732697,4515.514447571164,4600.411304512985,4289.344779991529,5747769,4555.103285675009,generated
626,NESTLEIND.NS,2026-02-07T16:28:22.813976,2420.990169849282,2429.581834890662,2464.1507025287406,2378.9381244638357,8425814,2479.3035415295462,generated
627,NESTLEIND.NS,2026-02-08T16:28:22.813976,1157.9323928034735,1171.9981759737038,1183.511845774872,1138.9486837585034,4329446,1272.5777831485893,generated
628,NESTLEIND.NS,2026-02-09T16:28:22.813976,3932.4128609364634,3903.139624300536,4025.6146169786475,3824.64278213243,6051185,4129.353016247347,generated
629,NESTLEIND.NS,2026-02-10T16:28:22.813976,3816.4417429341747,3871.5703229487062,3932.1274782802802,3665.996854388083,6218707,3635.710274052026,generated
630,NESTLEIND.NS,2026-02-11T16:28:22.813976,3134.6972802998093,3059.330528210819,3178.7895899429973,3004.790574126304,2374386,3389.5218894427708,generated
631,HCLTECH.NS,2026-01-13T16:28:22.813976,576.2106597723766,577.6651192942306,586.145537000907,566.1496820662303,3581272,598.1952068306394,generated
632,HCLTECH.NS,2026-01-14T16:28:22.813976,995.1923048459126,1005.0843370590798,1026.0831225063146,945.7091901527834,4693974,1085.5789163174495,generated
633,HCLTECH.NS,2026-01-15T16:28:22.813976,3283.5286800638255,3141.2750692649124,3352.675752875812,3138.801721235448,7620776,3437.932099649218,generated
634,HCLTECH.NS,2026-01-16T16:28:22.813976,3591.586467287878,3663.251344383265,3704.768586736329,3534.5812314700925,9115245,3944.5997585665386,generated
635,HCLTECH.NS,2026-01-17T16:28:22.813976,4723.412421563977,4730.680845052042,4780.300640502284,4557.768359122126,6328719,4531.419904936699,generated
636,HCLTECH.NS,2026-01-18T16:28:22.813976,816.9273700037787,797.954607385732,837.4181920544942,776.843929327479,3885280,814.7046620658892,generated
637,HCLTECH.NS,2026-01-19T16:28:22.813976,3154.799653657947,3105.6372587915207,3266.052138325176,3079.8961605211425,8048899,3253.5761368035605,generated
638,HCLTECH.NS,2026-01-20T16:28:22.813976,3530.639659283845,3587.411221821445,3651.87941191654,3465.5708565840523,772809,3505.043225980174,generated
639,HCLTECH.NS,2026-01-21T16:28:22.813976,360.1080717524126,353.6375715032686,372.21212544325687,352.3012169457209,231420,352.36308164936776,generated
640,HCLTECH.NS,2026-01-22T16:28:22.813976,2768.4506762290475,2760.094539009609,2814.0690993295925,2671.8468758470617,3650055,2943.6943255343194,generated
641,HCLTECH.NS,2026-01-23T16:28:22.813976,2291.2790987799954,2260.319146079143,2327.8444637255657,2212.842391657166,1748903,2068.990745971898,generated
642,HCLTECH.NS,2026-01-24T16:28:22.813976,2193.323872239752,2235.6424643863334,2272.6394149099347,2155.9115138057846,2038376,2281.7329601222673,generated
643,HCLTECH.NS,2026-01-25T16:28:22.813976,714.5353996264234,714.1616218609058,740.1681321883707,687.0996908654097,2336365,675.652468799973,generated
644,HCLTECH.NS,2026-01-26T16:28:22.813976,1537.7025383312114,1565.2548757173493,1603.9069951546146,1473.2142878786012,7905551,1506.659530033118,generated
645,HCLTECH.NS,2026-01-27T16:28:22.813976,2479.81622584827,2413.510226601578,2561.38004517986,2378.0087553571193,206782,2412.05561044235,generated
646,HCLTECH.NS,2026-01-28T16:28:22.813976,4229.882730165569,4143.648108611565,4291.570556369092,4077.5544652770477,7164077,3929.000045837234,generated
647,HCLTECH.NS,2026-01-29T16:28:22.813976,4202.568074138092,4284.4897487426415,4291.5515821400295,4045.2385623266628,5766528,3830.1883206179727,generated
648,HCLTECH.NS,2026-01-30T16:28:22.813976,277.7813923471591,275.0594669036744,286.95075158948896,272.4644796770567,9214274,291.0982739648497,generated
649,HCLTECH.NS,2026-01-31T16:28:22.813976,4860.433628643368,4969.6254108072235,5050.876586613743,4767.930582236658,5972802,4711.496324169925,generated
650,HCLTECH.NS,2026-02-01T16:28:22.813976,445.1639984505576,432.28159732574267,461.1131047405435,424.0275694870457,3077464,403.21141650859465,generated
651,HCLTECH.NS,2026-02-02T16:28:22.813976,2151.087044747463,2173.6558990147632,2191.877741008365,2114.274358037512,9388951,2044.5500484851216,generated
652,HCLTECH.NS,2026-02-03T16:28:22.813976,1498.4994650241938,1469.9502052400844,1554.1656472825407,1462.4590979526236,5560368,1421.4238371793783,generated
653,HCLTECH.NS,2026-02-04T16:28:22.813976,4534.30270189664,4513.2979905279535,4617.593005464794,4368.057702466419,2494285,4654.930897394829,generated
654,HCLTECH.NS,2026-02-05T16:28:22.813976,579.3742987768849,582.4943226458279,585.3548823287401,562.6074927559329,2130402,539.276725365472,generated
655,HCLTECH.NS,2026-02-06T16:28:22.813976,415.305712436774,409.6149268259105,420.2054842988805,407.2175450322539,6414118,441.32159973514484,generated
656,HCLTECH.NS,2026-02-07T16:28:22.813976,348.5406721649948,354.9824971498985,356.8211058147949,331.9422599333951,6519443,335.1216347581249,generated
657,HCLTECH.NS,2026-02-08T16:28:22.813976,4919.57952079252,4955.761521383217,5012.874653204094,4690.397736134529,4691754,4895.046970418087,generated
658,HCLTECH.NS,2026-02-09T16:28:22.813976,2499.2214163667713,2520.7114576890376,2583.402348668733,2473.5399991303384,5239311,2506.3855881845534,generated
659,HCLTECH.NS,2026-02-10T16:28:22.813976,3555.931869328066,3529.0002024618057,3611.226840944457,3465.7098396575407,762686,3873.0417294584,generated
660,HCLTECH.NS,2026-02-11T16:28:22.813976,3012.2099358207315,3094.3064987549574,3121.6971600171846,2894.9245092129186,1180445,2790.377167767255,generated
661,DIVISLAB.NS,2026-01-13T16:28:22.813976,220.86521583604224,222.80609249226788,223.63292095942637,210.70655077414412,7786444,201.64128231665083,generated
662,DIVISLAB.NS,2026-01-14T16:28:22.813976,3408.839108239845,3349.198466871488,3484.875738442002,3253.8613589943084,9799816,3373.6709085213092,generated
663,DIVISLAB.NS,2026-01-15T16:28:22.813976,2867.8729121897554,2797.501114185829,2972.77185602478,2770.0791979268133,2610422,2909.979316019142,generated
664,DIVISLAB.NS,2026-01-16T16:28:22.813976,3578.7853713853965,3641.4378041343352,3645.0261551978674,3515.0782534800846,4225131,3505.8513092408825,generated
665,DIVISLAB.NS,2026-01-17T16:28:22.813976,3408.0625823840737,3394.321692626558,3549.5087678184414,3289.4799322392955,653427,3693.948727442233,generated
666,DIVISLAB.NS,2026-01-18T16:28:22.813976,3880.833850887579,3896.291016947489,4003.2199633989862,3725.5575986345043,704624,4241.459881572348,generated
667,DIVISLAB.NS,2026-01-19T16:28:22.813976,359.95928853019916,353.53743005154126,371.68962805963537,347.9360323888997,4424832,367.8269583208493,generated
668,DIVISLAB.NS,2026-01-20T16:28:22.813976,2371.035991627958,2320.217661737285,2456.1778633784606,2281.2922339173465,9996335,2159.800244989648,generated
669,DIVISLAB.NS,2026-01-21T16:28:22.813976,4307.3972828417845,4328.959257206407,4412.370201523645,4161.485282066562,302608,4611.539195402872,generated
670,DIVISLAB.NS,2026-01-22T16:28:22.813976,4076.2338980240734,4132.658928181766,4185.204025910609,3925.999711346917,564571,3877.7377085690314,generated
671,DIVISLAB.NS,2026-01-23T16:28:22.813976,2219.3285530388375,2304.761578794706,2327.499529570015,2149.347842026571,7993389,2271.5884999417135,generated
672,DIVISLAB.NS,2026-01-24T16:28:22.813976,897.1219782141153,861.228886312949,941.3137358918333,853.7772051700396,1557020,910.5570192020209,generated
673,DIVISLAB.NS,2026-01-25T16:28:22.813976,4168.351709492428,4230.12764033716,4255.153662512592,4051.592979557983,5327401,4300.651773408972,generated
674,DIVISLAB.NS,2026-01-26T16:28:22.813976,1629.0576547873252,1658.7327468448777,1681.945721876781,1605.6466234450174,6459661,1679.5418033873318,generated
675,DIVISLAB.NS,2026-01-27T16:28:22.813976,3413.668127826989,3405.3132215809956,3536.7837497477767,3310.0508691306854,1984420,3716.3002548735535,generated
676,DIVISLAB.NS,2026-01-28T16:28:22.813976,3295.849715338808,3181.1885768444317,3435.9224855037983,3136.1331451313363,2282091,3062.347394856175,generated
677,DIVISLAB.NS,2026-01-29T16:28:22.813976,1057.1638234935833,1052.447319894295,1089.3852976166686,1029.180300949994,9837448,1111.891575610937,generated
678,DIVISLAB.NS,2026-01-30T16:28:22.813976,2289.6262237309156,2252.1249419862775,2317.9767221936513,2221.200639872371,5359806,2507.971847965701,generated
679,DIVISLAB.NS,2026-01-31T16:28:22.813976,3449.1326873759144,3559.8985983898624,3600.9551560572613,3391.9949895273003,2288310,3415.69054887119,generated
680,DIVISLAB.NS,2026-02-01T16:28:22.813976,1828.0522692988552,1845.6339727495504,1908.215722578852,1804.599345350959,8991874,1901.270214812906,generated
681,DIVISLAB.NS,2026-02-02T16:28:22.813976,5021.396647202252,4979.136507828112,5086.561554139174,4964.009011399783,5980679,5395.526045061526,generated
682,DIVISLAB.NS,2026-02-03T16:28:22.813976,1926.5996501311827,1948.6233633938716,1993.0796571704636,1848.1220490747082,1374665,1757.4994332623235,generated
683,DIVISLAB.NS,2026-02-04T16:28:22.813976,4456.819777385831,4580.0488732271515,4677.546492587822,4383.884372164987,5297185,4534.728185355414,generated
